order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
ORD_0000518,CUST_000465,delivered,2025-03-31 15:19:09,2025-04-01 00:19:09,2025-04-04 00:19:09,2025-04-09 15:19:09,2025-04-09 15:19:09
ORD_0000519,CUST_000268,delivered,2024-03-13 09:36:03,2024-03-14 21:36:03,2024-03-15 21:36:03,2024-03-19 09:36:03,2024-03-22 09:36:03
ORD_0000520,CUST_000049,delivered,2024-04-20 21:46:36,2024-04-21 14:46:36,2024-04-26 14:46:36,2024-04-27 21:46:36,2024-04-25 21:46:36
ORD_0000521,CUST_000394,delivered,2024-05-30 00:07:47,2024-05-31 19:07:47,2024-06-02 19:07:47,2024-06-07 00:07:47,2024-06-10 00:07:47
ORD_0000522,CUST_000449,delivered,2024-12-22 09:20:37,2024-12-24 08:20:37,2024-12-28 08:20:37,2025-01-01 09:20:37,2025-01-07 09:20:37
ORD_0000523,CUST_000414,delivered,2023-09-29 10:58:55,2023-09-29 22:58:55,2023-09-30 22:58:55,2023-10-09 10:58:55,2023-10-16 10:58:55
ORD_0000524,CUST_000055,delivered,2024-03-20 17:01:00,2024-03-21 19:01:00,2024-03-23 19:01:00,2024-03-24 17:01:00,2024-03-31 17:01:00
ORD_0000525,CUST_000245,canceled,2024-04-16 22:25:55,2024-04-18 17:25:55,,,2024-04-27 22:25:55
ORD_0000526,CUST_000417,delivered,2024-09-23 11:44:43,2024-09-25 08:44:43,2024-09-28 08:44:43,2024-09-29 11:44:43,2024-09-27 11:44:43
ORD_0000527,CUST_000065,delivered,2023-05-19 00:12:07,2023-05-19 02:12:07,2023-05-21 02:12:07,2023-05-30 00:12:07,2023-06-06 00:12:07
ORD_0000528,CUST_000075,shipped,2024-10-27 07:27:53,2024-10-29 00:27:53,2024-11-03 00:27:53,,2024-11-06 07:27:53
ORD_0000529,CUST_000045,delivered,2023-11-05 14:09:30,2023-11-06 18:09:30,2023-11-08 18:09:30,2023-11-21 14:09:30,2023-11-25 14:09:30
ORD_0000530,CUST_000494,delivered,2024-05-11 15:01:55,2024-05-12 20:01:55,2024-05-14 20:01:55,2024-05-19 15:01:55,2024-05-20 15:01:55
ORD_0000531,CUST_000292,delivered,2025-04-29 12:03:21,2025-04-29 13:03:21,2025-05-03 13:03:21,2025-05-12 12:03:21,2025-05-18 12:03:21
ORD_0000532,CUST_000306,delivered,2025-01-18 17:18:02,2025-01-20 01:18:02,2025-01-25 01:18:02,2025-01-30 17:18:02,2025-02-05 17:18:02
ORD_0000533,CUST_000372,delivered,2024-09-18 21:57:52,2024-09-20 05:57:52,2024-09-21 05:57:52,2024-09-23 21:57:52,2024-09-25 21:57:52
ORD_0000534,CUST_000284,shipped,2023-03-07 08:57:41,2023-03-08 11:57:41,2023-03-09 11:57:41,,2023-03-24 08:57:41
ORD_0000535,CUST_000319,delivered,2024-10-23 11:28:44,2024-10-24 15:28:44,2024-10-27 15:28:44,2024-11-03 11:28:44,2024-11-07 11:28:44
ORD_0000536,CUST_000119,delivered,2024-06-03 07:37:58,2024-06-05 03:37:58,2024-06-10 03:37:58,2024-06-14 07:37:58,2024-06-21 07:37:58
ORD_0000537,CUST_000240,canceled,2023-05-15 09:46:45,2023-05-16 10:46:45,,,2023-05-31 09:46:45
ORD_0000538,CUST_000408,delivered,2024-04-28 05:39:13,2024-04-29 00:39:13,2024-04-30 00:39:13,2024-05-09 05:39:13,2024-05-16 05:39:13
ORD_0000539,CUST_000248,delivered,2023-05-13 05:12:10,2023-05-14 20:12:10,2023-05-18 20:12:10,2023-05-26 05:12:10,2023-05-26 05:12:10
ORD_0000540,CUST_000108,delivered,2024-07-24 01:01:22,2024-07-24 18:01:22,2024-07-26 18:01:22,2024-08-03 01:01:22,2024-08-02 01:01:22
ORD_0000541,CUST_000424,delivered,2024-05-30 01:51:04,2024-05-30 23:51:04,2024-06-04 23:51:04,2024-06-11 01:51:04,2024-06-15 01:51:04
ORD_0000542,CUST_000133,delivered,2023-12-15 11:49:02,2023-12-16 23:49:02,2023-12-18 23:49:02,2023-12-29 11:49:02,2024-01-03 11:49:02
ORD_0000543,CUST_000310,delivered,2024-11-16 03:45:03,2024-11-17 08:45:03,2024-11-18 08:45:03,2024-12-01 03:45:03,2024-12-07 03:45:03
ORD_0000544,CUST_000401,delivered,2023-04-15 17:02:32,2023-04-16 00:02:32,2023-04-17 00:02:32,2023-04-25 17:02:32,2023-04-25 17:02:32
ORD_0000545,CUST_000467,delivered,2024-01-06 05:46:18,2024-01-08 03:46:18,2024-01-13 03:46:18,2024-01-15 05:46:18,2024-01-14 05:46:18
ORD_0000546,CUST_000332,shipped,2024-01-08 10:52:08,2024-01-08 18:52:08,2024-01-12 18:52:08,,2024-01-19 10:52:08
ORD_0000547,CUST_000394,delivered,2025-02-26 00:15:53,2025-02-27 07:15:53,2025-03-04 07:15:53,2025-03-07 00:15:53,2025-03-10 00:15:53
ORD_0000548,CUST_000185,delivered,2024-10-06 21:15:09,2024-10-08 07:15:09,2024-10-10 07:15:09,2024-10-18 21:15:09,2024-10-17 21:15:09
ORD_0000549,CUST_000411,canceled,2024-03-15 13:58:26,2024-03-16 19:58:26,,,2024-03-15 13:58:26
ORD_0000550,CUST_000227,canceled,2023-05-30 00:45:51,2023-05-31 10:45:51,,,2023-06-04 00:45:51
ORD_0000551,CUST_000174,delivered,2023-11-19 12:49:10,2023-11-20 16:49:10,2023-11-21 16:49:10,2023-11-24 12:49:10,2023-11-30 12:49:10
ORD_0000552,CUST_000030,unavailable,2024-10-08 22:51:42,2024-10-10 08:51:42,,,2024-10-21 22:51:42
ORD_0000553,CUST_000206,delivered,2024-11-28 22:35:55,2024-11-29 18:35:55,2024-12-02 18:35:55,2024-12-15 22:35:55,2024-12-16 22:35:55
ORD_0000554,CUST_000461,delivered,2024-06-24 19:58:09,2024-06-26 16:58:09,2024-06-28 16:58:09,2024-07-01 19:58:09,2024-07-06 19:58:09
ORD_0000555,CUST_000320,delivered,2025-03-18 19:41:28,2025-03-20 16:41:28,2025-03-24 16:41:28,2025-03-30 19:41:28,2025-03-28 19:41:28
ORD_0000556,CUST_000019,delivered,2024-07-04 10:24:46,2024-07-06 09:24:46,2024-07-08 09:24:46,2024-07-06 10:24:46,2024-07-11 10:24:46
ORD_0000557,CUST_000277,delivered,2023-10-18 06:05:32,2023-10-19 18:05:32,2023-10-22 18:05:32,2023-10-26 06:05:32,2023-10-23 06:05:32
ORD_0000558,CUST_000456,delivered,2025-03-26 17:37:16,2025-03-27 09:37:16,2025-03-30 09:37:16,2025-04-03 17:37:16,2025-04-06 17:37:16
ORD_0000559,CUST_000259,delivered,2023-04-24 23:03:53,2023-04-25 23:03:53,2023-04-30 23:03:53,2023-05-01 23:03:53,2023-05-08 23:03:53
ORD_0000560,CUST_000482,delivered,2023-05-08 14:19:36,2023-05-10 14:19:36,2023-05-13 14:19:36,2023-05-24 14:19:36,2023-05-24 14:19:36
ORD_0000561,CUST_000413,delivered,2025-02-02 18:36:45,2025-02-04 11:36:45,2025-02-09 11:36:45,2025-02-10 18:36:45,2025-02-17 18:36:45
ORD_0000562,CUST_000402,delivered,2025-04-14 22:36:43,2025-04-15 07:36:43,2025-04-20 07:36:43,2025-05-03 22:36:43,2025-05-03 22:36:43
ORD_0000563,CUST_000054,delivered,2023-12-02 16:37:12,2023-12-03 16:37:12,2023-12-05 16:37:12,2023-12-17 16:37:12,2023-12-15 16:37:12
ORD_0000564,CUST_000048,delivered,2023-03-05 13:56:08,2023-03-06 20:56:08,2023-03-07 20:56:08,2023-03-11 13:56:08,2023-03-13 13:56:08
ORD_0000565,CUST_000347,delivered,2024-06-22 12:37:35,2024-06-23 22:37:35,2024-06-26 22:37:35,2024-06-30 12:37:35,2024-07-04 12:37:35
ORD_0000566,CUST_000353,delivered,2024-05-16 23:26:52,2024-05-17 10:26:52,2024-05-19 10:26:52,2024-05-29 23:26:52,2024-06-02 23:26:52
ORD_0000567,CUST_000365,delivered,2024-04-13 04:45:32,2024-04-14 14:45:32,2024-04-16 14:45:32,2024-04-29 04:45:32,2024-04-28 04:45:32
ORD_0000568,CUST_000484,shipped,2024-07-26 11:58:07,2024-07-28 02:58:07,2024-07-29 02:58:07,,2024-08-01 11:58:07
ORD_0000569,CUST_000190,delivered,2024-08-08 09:02:33,2024-08-08 19:02:33,2024-08-11 19:02:33,2024-08-22 09:02:33,2024-08-26 09:02:33
ORD_0000570,CUST_000015,delivered,2025-03-21 04:09:50,2025-03-22 18:09:50,2025-03-25 18:09:50,2025-04-01 04:09:50,2025-04-02 04:09:50
ORD_0000571,CUST_000111,delivered,2023-07-07 23:31:00,2023-07-08 07:31:00,2023-07-09 07:31:00,2023-07-20 23:31:00,2023-07-26 23:31:00
ORD_0000572,CUST_000159,delivered,2024-08-02 14:57:21,2024-08-03 15:57:21,2024-08-08 15:57:21,2024-08-07 14:57:21,2024-08-06 14:57:21
ORD_0000573,CUST_000391,delivered,2023-05-22 16:40:29,2023-05-23 21:40:29,2023-05-25 21:40:29,2023-06-03 16:40:29,2023-06-09 16:40:29
ORD_0000574,CUST_000341,delivered,2024-09-30 13:24:14,2024-10-01 15:24:14,2024-10-02 15:24:14,2024-10-10 13:24:14,2024-10-17 13:24:14
ORD_0000575,CUST_000456,shipped,2024-03-29 23:17:41,2024-03-30 05:17:41,2024-03-31 05:17:41,,2024-04-04 23:17:41
ORD_0000576,CUST_000288,delivered,2024-10-22 03:41:35,2024-10-22 09:41:35,2024-10-27 09:41:35,2024-10-27 03:41:35,2024-11-01 03:41:35
ORD_0000577,CUST_000296,delivered,2025-02-14 01:36:33,2025-02-14 14:36:33,2025-02-19 14:36:33,2025-03-01 01:36:33,2025-03-06 01:36:33
ORD_0000578,CUST_000093,delivered,2023-01-20 08:50:13,2023-01-21 00:50:13,2023-01-26 00:50:13,2023-01-27 08:50:13,2023-01-31 08:50:13
ORD_0000579,CUST_000044,delivered,2025-04-06 17:38:20,2025-04-07 19:38:20,2025-04-11 19:38:20,2025-04-18 17:38:20,2025-04-21 17:38:20
ORD_0000580,CUST_000093,delivered,2024-02-29 00:55:33,2024-02-29 21:55:33,2024-03-01 21:55:33,2024-03-07 00:55:33,2024-03-05 00:55:33
ORD_0000581,CUST_000051,delivered,2024-07-08 05:18:09,2024-07-08 17:18:09,2024-07-09 17:18:09,2024-07-24 05:18:09,2024-07-31 05:18:09
ORD_0000582,CUST_000087,delivered,2023-03-02 19:20:11,2023-03-02 21:20:11,2023-03-05 21:20:11,2023-03-19 19:20:11,2023-03-22 19:20:11
ORD_0000583,CUST_000051,delivered,2023-11-24 04:26:57,2023-11-25 01:26:57,2023-11-26 01:26:57,2023-12-08 04:26:57,2023-12-14 04:26:57
ORD_0000584,CUST_000301,delivered,2023-08-31 15:32:48,2023-09-02 00:32:48,2023-09-03 00:32:48,2023-09-08 15:32:48,2023-09-09 15:32:48
ORD_0000585,CUST_000032,delivered,2023-11-22 14:35:26,2023-11-22 19:35:26,2023-11-26 19:35:26,2023-11-25 14:35:26,2023-11-22 14:35:26
ORD_0000586,CUST_000138,delivered,2024-07-21 18:43:06,2024-07-22 10:43:06,2024-07-24 10:43:06,2024-07-27 18:43:06,2024-07-28 18:43:06
ORD_0000587,CUST_000291,delivered,2024-02-21 14:05:54,2024-02-23 07:05:54,2024-02-25 07:05:54,2024-02-23 14:05:54,2024-02-23 14:05:54
ORD_0000588,CUST_000276,delivered,2024-03-09 17:28:02,2024-03-09 18:28:02,2024-03-14 18:28:02,2024-03-31 17:28:02,2024-04-01 17:28:02
ORD_0000589,CUST_000335,delivered,2023-06-21 00:03:59,2023-06-22 07:03:59,2023-06-25 07:03:59,2023-07-10 00:03:59,2023-07-12 00:03:59
ORD_0000590,CUST_000432,delivered,2024-10-09 06:37:53,2024-10-10 15:37:53,2024-10-12 15:37:53,2024-10-14 06:37:53,2024-10-19 06:37:53
ORD_0000591,CUST_000289,delivered,2023-03-13 09:05:25,2023-03-15 06:05:25,2023-03-17 06:05:25,2023-03-19 09:05:25,2023-03-22 09:05:25
ORD_0000592,CUST_000108,canceled,2024-09-17 16:51:20,2024-09-19 12:51:20,,,2024-09-25 16:51:20
ORD_0000593,CUST_000134,delivered,2025-02-09 22:28:17,2025-02-10 14:28:17,2025-02-13 14:28:17,2025-02-18 22:28:17,2025-02-24 22:28:17
ORD_0000594,CUST_000169,delivered,2023-01-17 22:08:41,2023-01-17 23:08:41,2023-01-18 23:08:41,2023-01-27 22:08:41,2023-01-24 22:08:41
ORD_0000595,CUST_000345,delivered,2023-06-27 13:35:57,2023-06-29 10:35:57,2023-07-03 10:35:57,2023-06-30 13:35:57,2023-07-07 13:35:57
ORD_0000596,CUST_000334,delivered,2023-03-21 17:01:57,2023-03-23 12:01:57,2023-03-24 12:01:57,2023-04-05 17:01:57,2023-04-07 17:01:57
ORD_0000597,CUST_000498,delivered,2025-04-12 12:52:38,2025-04-13 11:52:38,2025-04-14 11:52:38,2025-04-22 12:52:38,2025-04-22 12:52:38
ORD_0000598,CUST_000228,delivered,2023-01-10 07:47:01,2023-01-11 01:47:01,2023-01-14 01:47:01,2023-01-25 07:47:01,2023-01-25 07:47:01
ORD_0000599,CUST_000047,delivered,2025-04-15 19:40:19,2025-04-17 17:40:19,2025-04-21 17:40:19,2025-04-24 19:40:19,2025-04-28 19:40:19
ORD_0000600,CUST_000464,delivered,2024-12-21 22:38:13,2024-12-21 23:38:13,2024-12-25 23:38:13,2025-01-01 22:38:13,2024-12-30 22:38:13
ORD_0000601,CUST_000446,delivered,2023-10-12 18:32:31,2023-10-13 05:32:31,2023-10-18 05:32:31,2023-10-18 18:32:31,2023-10-17 18:32:31
ORD_0000602,CUST_000034,delivered,2024-08-25 04:47:04,2024-08-25 13:47:04,2024-08-30 13:47:04,2024-08-29 04:47:04,2024-08-29 04:47:04
ORD_0000603,CUST_000452,shipped,2024-06-19 23:50:17,2024-06-20 12:50:17,2024-06-21 12:50:17,,2024-07-12 23:50:17
ORD_0000604,CUST_000315,delivered,2023-09-16 21:35:56,2023-09-18 03:35:56,2023-09-22 03:35:56,2023-09-27 21:35:56,2023-10-04 21:35:56
ORD_0000605,CUST_000345,shipped,2024-10-27 01:54:20,2024-10-28 05:54:20,2024-11-01 05:54:20,,2024-11-07 01:54:20
ORD_0000606,CUST_000254,delivered,2024-01-06 16:48:02,2024-01-08 15:48:02,2024-01-11 15:48:02,2024-01-22 16:48:02,2024-01-25 16:48:02
ORD_0000607,CUST_000273,delivered,2024-04-04 10:00:25,2024-04-04 23:00:25,2024-04-09 23:00:25,2024-04-15 10:00:25,2024-04-15 10:00:25
ORD_0000608,CUST_000354,delivered,2024-03-09 02:58:15,2024-03-09 15:58:15,2024-03-12 15:58:15,2024-03-10 02:58:15,2024-03-08 02:58:15
ORD_0000609,CUST_000321,delivered,2024-10-02 03:01:30,2024-10-03 07:01:30,2024-10-08 07:01:30,2024-10-20 03:01:30,2024-10-21 03:01:30
ORD_0000610,CUST_000127,delivered,2023-04-21 15:15:21,2023-04-21 19:15:21,2023-04-26 19:15:21,2023-04-22 15:15:21,2023-04-22 15:15:21
ORD_0000611,CUST_000484,delivered,2023-03-16 19:39:28,2023-03-17 02:39:28,2023-03-22 02:39:28,2023-03-29 19:39:28,2023-03-26 19:39:28
ORD_0000612,CUST_000194,delivered,2023-11-17 22:04:50,2023-11-18 07:04:50,2023-11-22 07:04:50,2023-11-30 22:04:50,2023-11-27 22:04:50
ORD_0000613,CUST_000155,delivered,2024-09-17 20:27:04,2024-09-18 03:27:04,2024-09-23 03:27:04,2024-09-30 20:27:04,2024-10-03 20:27:04
ORD_0000614,CUST_000050,delivered,2024-09-24 13:14:55,2024-09-26 04:14:55,2024-10-01 04:14:55,2024-10-06 13:14:55,2024-10-03 13:14:55
ORD_0000615,CUST_000233,delivered,2024-01-29 14:50:27,2024-01-31 06:50:27,2024-02-03 06:50:27,2024-02-10 14:50:27,2024-02-07 14:50:27
ORD_0000616,CUST_000233,delivered,2024-06-13 10:37:12,2024-06-13 17:37:12,2024-06-18 17:37:12,2024-06-24 10:37:12,2024-06-22 10:37:12
ORD_0000617,CUST_000304,delivered,2025-03-19 06:57:36,2025-03-19 15:57:36,2025-03-22 15:57:36,2025-03-25 06:57:36,2025-03-31 06:57:36
ORD_0000618,CUST_000228,delivered,2023-07-10 07:08:51,2023-07-10 10:08:51,2023-07-13 10:08:51,2023-07-26 07:08:51,2023-08-01 07:08:51
ORD_0000619,CUST_000224,delivered,2024-06-09 20:48:22,2024-06-10 16:48:22,2024-06-15 16:48:22,2024-06-17 20:48:22,2024-06-18 20:48:22
ORD_0000620,CUST_000309,delivered,2023-12-18 09:23:00,2023-12-19 19:23:00,2023-12-21 19:23:00,2023-12-28 09:23:00,2023-12-25 09:23:00
ORD_0000621,CUST_000122,delivered,2024-06-03 17:54:03,2024-06-04 21:54:03,2024-06-06 21:54:03,2024-06-12 17:54:03,2024-06-10 17:54:03
ORD_0000622,CUST_000175,unavailable,2023-07-13 21:30:44,2023-07-15 18:30:44,,,2023-07-30 21:30:44
ORD_0000623,CUST_000355,delivered,2023-12-06 18:36:21,2023-12-08 10:36:21,2023-12-11 10:36:21,2023-12-15 18:36:21,2023-12-12 18:36:21
ORD_0000624,CUST_000254,delivered,2023-08-13 00:40:14,2023-08-14 21:40:14,2023-08-19 21:40:14,2023-08-27 00:40:14,2023-08-27 00:40:14
ORD_0000625,CUST_000123,delivered,2024-05-07 23:49:52,2024-05-08 21:49:52,2024-05-12 21:49:52,2024-05-17 23:49:52,2024-05-14 23:49:52
ORD_0000626,CUST_000186,delivered,2023-01-11 02:22:01,2023-01-12 14:22:01,2023-01-15 14:22:01,2023-01-21 02:22:01,2023-01-25 02:22:01
ORD_0000627,CUST_000100,delivered,2024-10-08 18:58:48,2024-10-09 18:58:48,2024-10-10 18:58:48,2024-10-16 18:58:48,2024-10-16 18:58:48
ORD_0000628,CUST_000454,delivered,2023-09-26 23:11:21,2023-09-28 11:11:21,2023-09-30 11:11:21,2023-10-11 23:11:21,2023-10-08 23:11:21
ORD_0000629,CUST_000091,delivered,2023-09-26 03:01:53,2023-09-27 23:01:53,2023-09-28 23:01:53,2023-10-06 03:01:53,2023-10-10 03:01:53
ORD_0000630,CUST_000123,unavailable,2024-01-14 11:42:10,2024-01-15 21:42:10,,,2024-02-01 11:42:10
ORD_0000631,CUST_000452,shipped,2024-03-20 22:04:07,2024-03-21 08:04:07,2024-03-23 08:04:07,,2024-04-06 22:04:07
ORD_0000632,CUST_000356,delivered,2024-01-19 10:38:27,2024-01-21 03:38:27,2024-01-22 03:38:27,2024-01-31 10:38:27,2024-02-06 10:38:27
ORD_0000633,CUST_000301,delivered,2023-07-13 17:18:50,2023-07-14 03:18:50,2023-07-15 03:18:50,2023-07-19 17:18:50,2023-07-18 17:18:50
ORD_0000634,CUST_000436,delivered,2024-06-04 18:56:31,2024-06-05 08:56:31,2024-06-09 08:56:31,2024-06-10 18:56:31,2024-06-17 18:56:31
ORD_0000635,CUST_000315,delivered,2023-03-08 05:32:24,2023-03-09 23:32:24,2023-03-12 23:32:24,2023-03-16 05:32:24,2023-03-18 05:32:24
ORD_0000636,CUST_000365,canceled,2024-01-18 16:44:30,2024-01-20 14:44:30,,,2024-02-07 16:44:30
ORD_0000637,CUST_000138,delivered,2024-08-18 12:40:58,2024-08-20 02:40:58,2024-08-22 02:40:58,2024-08-30 12:40:58,2024-08-30 12:40:58
ORD_0000638,CUST_000203,delivered,2023-08-12 09:27:56,2023-08-13 10:27:56,2023-08-16 10:27:56,2023-08-27 09:27:56,2023-08-28 09:27:56
ORD_0000639,CUST_000282,delivered,2023-03-28 04:48:05,2023-03-28 23:48:05,2023-03-31 23:48:05,2023-04-11 04:48:05,2023-04-16 04:48:05
ORD_0000640,CUST_000319,delivered,2023-12-11 13:28:29,2023-12-12 17:28:29,2023-12-16 17:28:29,2023-12-23 13:28:29,2023-12-25 13:28:29
ORD_0000641,CUST_000140,delivered,2024-01-27 00:11:28,2024-01-27 15:11:28,2024-01-28 15:11:28,2024-02-07 00:11:28,2024-02-12 00:11:28
ORD_0000642,CUST_000263,processing,2024-07-13 20:05:50,2024-07-14 14:05:50,,,2024-07-20 20:05:50
ORD_0000643,CUST_000061,delivered,2023-03-15 11:02:34,2023-03-16 00:02:34,2023-03-19 00:02:34,2023-03-23 11:02:34,2023-03-30 11:02:34
ORD_0000644,CUST_000433,unavailable,2023-10-09 06:45:38,2023-10-09 15:45:38,,,2023-11-01 06:45:38
ORD_0000645,CUST_000468,delivered,2023-09-25 00:49:19,2023-09-25 19:49:19,2023-09-29 19:49:19,2023-10-10 00:49:19,2023-10-17 00:49:19
ORD_0000646,CUST_000007,shipped,2024-04-28 20:32:48,2024-04-29 06:32:48,2024-05-01 06:32:48,,2024-05-04 20:32:48
ORD_0000647,CUST_000371,delivered,2025-02-06 06:30:14,2025-02-07 16:30:14,2025-02-12 16:30:14,2025-02-23 06:30:14,2025-02-27 06:30:14
ORD_0000648,CUST_000175,delivered,2025-03-21 02:20:54,2025-03-21 15:20:54,2025-03-25 15:20:54,2025-03-29 02:20:54,2025-03-29 02:20:54
ORD_0000649,CUST_000225,delivered,2024-04-05 17:01:23,2024-04-06 02:01:23,2024-04-08 02:01:23,2024-04-11 17:01:23,2024-04-15 17:01:23
ORD_0000650,CUST_000415,delivered,2024-11-05 11:21:14,2024-11-06 14:21:14,2024-11-10 14:21:14,2024-11-23 11:21:14,2024-11-28 11:21:14
ORD_0000651,CUST_000154,processing,2023-11-30 18:01:36,2023-11-30 21:01:36,,,2023-12-14 18:01:36
ORD_0000652,CUST_000291,shipped,2024-10-06 19:58:38,2024-10-08 08:58:38,2024-10-12 08:58:38,,2024-10-20 19:58:38
ORD_0000653,CUST_000486,delivered,2024-02-05 02:34:24,2024-02-05 15:34:24,2024-02-08 15:34:24,2024-02-13 02:34:24,2024-02-14 02:34:24
ORD_0000654,CUST_000048,delivered,2023-06-25 03:43:35,2023-06-25 15:43:35,2023-06-30 15:43:35,2023-07-05 03:43:35,2023-07-09 03:43:35
ORD_0000655,CUST_000014,delivered,2023-07-11 06:04:58,2023-07-12 07:04:58,2023-07-14 07:04:58,2023-07-18 06:04:58,2023-07-22 06:04:58
ORD_0000656,CUST_000030,shipped,2024-01-13 16:00:10,2024-01-14 13:00:10,2024-01-18 13:00:10,,2024-02-02 16:00:10
ORD_0000657,CUST_000081,delivered,2023-04-24 04:34:26,2023-04-25 11:34:26,2023-04-29 11:34:26,2023-05-07 04:34:26,2023-05-06 04:34:26
ORD_0000658,CUST_000446,delivered,2023-07-30 09:27:52,2023-08-01 07:27:52,2023-08-03 07:27:52,2023-08-05 09:27:52,2023-08-11 09:27:52
ORD_0000659,CUST_000295,delivered,2023-11-14 18:12:32,2023-11-16 16:12:32,2023-11-19 16:12:32,2023-11-24 18:12:32,2023-11-28 18:12:32
ORD_0000660,CUST_000033,delivered,2025-04-24 12:38:51,2025-04-25 04:38:51,2025-04-30 04:38:51,2025-05-14 12:38:51,2025-05-18 12:38:51
ORD_0000661,CUST_000236,delivered,2024-04-18 18:02:47,2024-04-19 00:02:47,2024-04-23 00:02:47,2024-05-01 18:02:47,2024-05-02 18:02:47
ORD_0000662,CUST_000201,processing,2024-09-19 05:26:15,2024-09-19 17:26:15,,,2024-10-10 05:26:15
ORD_0000663,CUST_000235,delivered,2024-01-29 21:11:44,2024-01-31 10:11:44,2024-02-01 10:11:44,2024-02-06 21:11:44,2024-02-07 21:11:44
ORD_0000664,CUST_000452,delivered,2024-10-05 17:18:42,2024-10-05 22:18:42,2024-10-07 22:18:42,2024-10-25 17:18:42,2024-10-29 17:18:42
ORD_0000665,CUST_000211,delivered,2025-02-19 17:07:23,2025-02-19 22:07:23,2025-02-24 22:07:23,2025-03-03 17:07:23,2025-03-07 17:07:23
ORD_0000666,CUST_000085,delivered,2023-09-16 06:32:02,2023-09-17 12:32:02,2023-09-21 12:32:02,2023-09-21 06:32:02,2023-09-24 06:32:02
ORD_0000667,CUST_000176,delivered,2025-02-02 12:54:12,2025-02-03 14:54:12,2025-02-06 14:54:12,2025-02-15 12:54:12,2025-02-17 12:54:12
ORD_0000668,CUST_000344,delivered,2025-02-05 14:31:29,2025-02-05 19:31:29,2025-02-07 19:31:29,2025-02-17 14:31:29,2025-02-21 14:31:29
ORD_0000669,CUST_000072,shipped,2024-04-27 08:53:10,2024-04-27 19:53:10,2024-05-02 19:53:10,,2024-05-18 08:53:10
ORD_0000670,CUST_000380,delivered,2024-02-05 05:04:42,2024-02-05 06:04:42,2024-02-07 06:04:42,2024-02-19 05:04:42,2024-02-23 05:04:42
ORD_0000671,CUST_000184,delivered,2023-07-02 06:45:02,2023-07-04 02:45:02,2023-07-08 02:45:02,2023-07-08 06:45:02,2023-07-13 06:45:02
ORD_0000672,CUST_000329,delivered,2024-11-09 22:42:57,2024-11-10 05:42:57,2024-11-13 05:42:57,2024-11-11 22:42:57,2024-11-15 22:42:57
ORD_0000673,CUST_000027,delivered,2024-09-04 00:03:49,2024-09-05 01:03:49,2024-09-07 01:03:49,2024-09-17 00:03:49,2024-09-15 00:03:49
ORD_0000674,CUST_000009,delivered,2024-03-07 00:00:21,2024-03-07 13:00:21,2024-03-08 13:00:21,2024-03-16 00:00:21,2024-03-16 00:00:21
ORD_0000675,CUST_000491,delivered,2023-04-09 21:10:46,2023-04-10 08:10:46,2023-04-15 08:10:46,2023-04-19 21:10:46,2023-04-24 21:10:46
ORD_0000676,CUST_000321,delivered,2023-07-14 19:13:59,2023-07-16 06:13:59,2023-07-20 06:13:59,2023-08-01 19:13:59,2023-07-30 19:13:59
ORD_0000677,CUST_000119,delivered,2023-08-07 03:22:20,2023-08-07 15:22:20,2023-08-10 15:22:20,2023-08-23 03:22:20,2023-08-23 03:22:20
ORD_0000678,CUST_000034,delivered,2024-11-04 08:41:39,2024-11-05 08:41:39,2024-11-07 08:41:39,2024-11-12 08:41:39,2024-11-15 08:41:39
ORD_0000679,CUST_000155,delivered,2025-02-24 19:31:06,2025-02-26 17:31:06,2025-03-03 17:31:06,2025-03-07 19:31:06,2025-03-13 19:31:06
ORD_0000680,CUST_000167,delivered,2024-10-08 22:24:43,2024-10-10 19:24:43,2024-10-12 19:24:43,2024-10-30 22:24:43,2024-11-06 22:24:43
ORD_0000681,CUST_000390,delivered,2024-12-05 10:54:42,2024-12-06 17:54:42,2024-12-07 17:54:42,2024-12-20 10:54:42,2024-12-23 10:54:42
ORD_0000682,CUST_000262,delivered,2024-10-17 23:14:32,2024-10-19 13:14:32,2024-10-20 13:14:32,2024-10-22 23:14:32,2024-10-22 23:14:32
ORD_0000683,CUST_000011,delivered,2024-09-23 03:19:15,2024-09-25 03:19:15,2024-09-27 03:19:15,2024-10-08 03:19:15,2024-10-10 03:19:15
ORD_0000684,CUST_000256,delivered,2023-10-31 06:09:24,2023-10-31 20:09:24,2023-11-02 20:09:24,2023-11-07 06:09:24,2023-11-13 06:09:24
ORD_0000685,CUST_000485,delivered,2024-03-30 23:56:21,2024-03-31 08:56:21,2024-04-01 08:56:21,2024-04-05 23:56:21,2024-04-12 23:56:21
ORD_0000686,CUST_000417,delivered,2023-10-23 00:14:54,2023-10-24 23:14:54,2023-10-26 23:14:54,2023-10-30 00:14:54,2023-10-30 00:14:54
ORD_0000687,CUST_000277,delivered,2023-02-25 21:15:51,2023-02-27 17:15:51,2023-03-01 17:15:51,2023-03-02 21:15:51,2023-03-04 21:15:51
ORD_0000688,CUST_000094,delivered,2024-03-28 20:00:04,2024-03-30 04:00:04,2024-04-01 04:00:04,2024-04-05 20:00:04,2024-04-02 20:00:04
